all_seed_f1_gains_positive,all_seed_metrics_positive,candidate_id,dataset_count,datasets_json,fmt_ap_macro,fmt_f1_macro,fmt_feature,fmt_minus_raw_pca_ap_macro,fmt_minus_raw_pca_f1_macro,fmt_minus_strong_raw_ap_macro,fmt_minus_strong_raw_f1_macro,group,mean_min_metric_gain,paired_seed_gains_json,rank,raw_pca_ap_macro,raw_pca_f1_macro,seed_gains_json,strong_raw_ap_macro,strong_raw_f1_macro,strong_raw_guard_passed,worst_seed_f1_gain,worst_seed_metric_gain
True,True,c01_aivd2w8,1,"{""f22raptor"": {""fmt"": {""average_precision"": 0.9877622466554653, ""f1"": 0.9537010604759377}, ""gains"": {""average_precision_vs_raw_pca"": 0.00857847998339678, ""average_precision_vs_strong_raw"": 0.012658171089652503, ""f1_vs_raw_pca"": 0.010997628084836508, ""f1_vs_strong_raw"": 0.016711003091988252}, ""raw_pca"": {""average_precision"": 0.9791837666720685, ""f1"": 0.9427034323911012}, ""strong_raw"": {""average_precision"": 0.9751040755658128, ""f1"": 0.9369900573839495}}}",0.9877622466554653,0.9537010604759377,aivd2w8,0.00857847998339678,0.010997628084836508,0.012658171089652503,0.016711003091988252,f22raptor,0.00857847998339678,"[{""average_precision_gain"": 0.008408574609008346, ""f1_gain"": 0.010542245958083618, ""seed"": 50}, {""average_precision_gain"": 0.01171768924770955, ""f1_gain"": 0.01571434251383441, ""seed"": 51}, {""average_precision_gain"": 0.008238832038263366, ""f1_gain"": 0.00738268599274805, ""seed"": 52}, {""average_precision_gain"": 0.006665738248376019, ""f1_gain"": 0.0082881275712674, ""seed"": 53}, {""average_precision_gain"": 0.007861565773626844, ""f1_gain"": 0.013060738388249282, ""seed"": 54}]",1,0.9791837666720685,0.9427034323911012,"{""50"": 0.010542245958083618, ""51"": 0.01571434251383441, ""52"": 0.00738268599274805, ""53"": 0.0082881275712674, ""54"": 0.013060738388249282}",0.9751040755658128,0.9369900573839495,True,0.00738268599274805,0.006665738248376019
True,True,c03_aivd4w16,1,"{""f22raptor"": {""fmt"": {""average_precision"": 0.9879931394681443, ""f1"": 0.9548722359089592}, ""gains"": {""average_precision_vs_raw_pca"": 0.00815198811823492, ""average_precision_vs_strong_raw"": 0.012889063902331466, ""f1_vs_raw_pca"": 0.010126325617049847, ""f1_vs_strong_raw"": 0.01788217852500973}, ""raw_pca"": {""average_precision"": 0.9798411513499093, ""f1"": 0.9447459102919094}, ""strong_raw"": {""average_precision"": 0.9751040755658128, ""f1"": 0.9369900573839495}}}",0.9879931394681443,0.9548722359089592,aivd4w16,0.00815198811823492,0.010126325617049847,0.012889063902331466,0.01788217852500973,f22raptor,0.00815198811823492,"[{""average_precision_gain"": 0.007878701289023238, ""f1_gain"": 0.010787156063672754, ""seed"": 50}, {""average_precision_gain"": 0.01124461819211442, ""f1_gain"": 0.014163020580132968, ""seed"": 51}, {""average_precision_gain"": 0.007112088977545117, ""f1_gain"": 0.006775143269079242, ""seed"": 52}, {""average_precision_gain"": 0.005531160196662999, ""f1_gain"": 0.007983045732049443, ""seed"": 53}, {""average_precision_gain"": 0.008993371935828276, ""f1_gain"": 0.010923262440314718, ""seed"": 54}]",2,0.9798411513499093,0.9447459102919094,"{""50"": 0.010787156063672754, ""51"": 0.014163020580132968, ""52"": 0.006775143269079242, ""53"": 0.007983045732049443, ""54"": 0.010923262440314718}",0.9751040755658128,0.9369900573839495,True,0.006775143269079242,0.005531160196662999
True,True,c02_aivd4w8,1,"{""f22raptor"": {""fmt"": {""average_precision"": 0.9878767820228187, ""f1"": 0.9532063896950065}, ""gains"": {""average_precision_vs_raw_pca"": 0.008035630672909355, ""average_precision_vs_strong_raw"": 0.0127727064570059, ""f1_vs_raw_pca"": 0.008460479403097132, ""f1_vs_strong_raw"": 0.016216332311057013}, ""raw_pca"": {""average_precision"": 0.9798411513499093, ""f1"": 0.9447459102919094}, ""strong_raw"": {""average_precision"": 0.9751040755658128, ""f1"": 0.9369900573839495}}}",0.9878767820228187,0.9532063896950065,aivd4w8,0.008035630672909355,0.008460479403097132,0.0127727064570059,0.016216332311057013,f22raptor,0.008035630672909355,"[{""average_precision_gain"": 0.007615516665102295, ""f1_gain"": 0.0067159794182414245, ""seed"": 50}, {""average_precision_gain"": 0.011146287229351848, ""f1_gain"": 0.013215398485288965, ""seed"": 51}, {""average_precision_gain"": 0.006225049629991708, ""f1_gain"": 0.004465998669185844, ""seed"": 52}, {""average_precision_gain"": 0.0064916926737621505, ""f1_gain"": 0.006936731704663135, ""seed"": 53}, {""average_precision_gain"": 0.00869960716633944, ""f1_gain"": 0.010968288738106513, ""seed"": 54}]",3,0.9798411513499093,0.9447459102919094,"{""50"": 0.0067159794182414245, ""51"": 0.013215398485288965, ""52"": 0.004465998669185844, ""53"": 0.006936731704663135, ""54"": 0.010968288738106513}",0.9751040755658128,0.9369900573839495,True,0.004465998669185844,0.004465998669185844
